Start Time;08/05/2026 11:32:59

Time(s);COM5 - PPS Sensor (N);(Selected Full Scale Range: 1N)
22,622;0,001953125;
22,641;0;
22,67;0,001953125;
22,688;0,001953125;
22,716;0;
22,732;-0,00390625;
22,75;0;
22,764;0,001953125;
22,778;0,001953125;
22,798;-0,001953125;
22,812;0;
22,826;0,001953125;
22,842;0,001953125;
22,856;0,001953125;
22,875;0;
22,889;0,001953125;
22,91;-0,00390625;
22,937;-0,005859375;
22,957;-0,005859375;
22,987;-0,005859375;
23,001;0;
23,016;-0,001953125;
23,032;0,001953125;
23,048;0,001953125;
23,064;0,001953125;
23,079;0,001953125;
23,093;-0,001953125;
23,112;0;
23,14;0,001953125;
23,156;0,001953125;
23,171;0,001953125;
23,186;0,001953125;
23,202;0,001953125;
23,22;0,001953125;
23,247;0,001953125;
23,264;0,001953125;
23,285;-0,001953125;
23,311;0,001953125;
23,328;0,001953125;
23,343;0;
23,358;-0,001953125;
23,376;0;
23,39;0,001953125;
